year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_excerpt,series_notes
1975,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,1500000000.0,lira,TRL,section_total,1975 15164.pdf,319,Data/input/finance_bills/Turkey/1975 15164.pdf,Data/output/budget/full_text/Turkey/pdf_f8813376b34f__1975 15164.txt.gz,Total Appropriation,covered_by_final_series,[anchor] page 319 | Total Appropriation | 1500000000.0 | TRL,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1975,TÜBİTAK (Turkey),science_agency,2000000000.0,lira,TRL,section_total,1975 15164.pdf,319,Data/input/finance_bills/Turkey/1975 15164.pdf,Data/output/budget/full_text/Turkey/pdf_f8813376b34f__1975 15164.txt.gz,Total Appropriation,covered_by_final_series,[anchor] page 319 | Total Appropriation | 2000000000.0 | TRL,"Özel Bütçeli (special budget) entity — appears in (II) SAYILI CETVEL. NOT present in files containing only (I) SAYILI CETVEL. Primary competitive R&D funder in Turkey.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1976,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,97971800.0,lira,TRL,section_total,1976 15515.pdf,50,Data/input/finance_bills/Turkey/1976 15515.pdf,Data/output/budget/full_text/Turkey/pdf_31975ff162a5__1976 15515.txt.gz,Scientific and Technical Research and Application in the Field of Nuclear Energy,covered_by_final_series,[anchor] page 50 | Scientific and Technical Research and Application in the Field of Nuclear Energy | 97971800.0 | TRL,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1977,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,143281500.0,lira,TRL,program_total,1977 15865.pdf,149,Data/input/finance_bills/Turkey/1977 15865.pdf,Data/output/budget/full_text/Turkey/pdf_1aa9f0222395__1977 15865.txt.gz,Scientific and technical research and application in the field of nuclear energy,covered_by_final_series,[anchor] page 149 | Scientific and technical research and application in the field of nuclear energy | 143281500.0 | TRL,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1978,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,15000000.0,lira,TRL,line_item,1978 16215.pdf,684,Data/input/finance_bills/Turkey/1978 16215.pdf,Data/output/budget/full_text/Turkey/pdf_738368bca8da__1978 16215.txt.gz,Budget for the Turkish Atomic Energy Authority,covered_by_final_series,[anchor] page 684 | Budget for the Turkish Atomic Energy Authority | 15000000.0 | TRL,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1978,TÜBİTAK (Turkey),science_agency,23600000.0,lira,TRL,line_item,1978 16215.pdf,684,Data/input/finance_bills/Turkey/1978 16215.pdf,Data/output/budget/full_text/Turkey/pdf_738368bca8da__1978 16215.txt.gz,Research services,covered_by_final_series,[anchor] page 684 | Research services | 23600000.0 | TRL,"Özel Bütçeli (special budget) entity — appears in (II) SAYILI CETVEL. NOT present in files containing only (I) SAYILI CETVEL. Primary competitive R&D funder in Turkey.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1982,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,5000000000.0,lira,TRL,section_total,1982 17620.pdf,158,Data/input/finance_bills/Turkey/1982 17620.pdf,Data/output/budget/full_text/Turkey/pdf_98722aa3206c__1982 17620.txt.gz,Research and development,covered_by_final_series,[anchor] page 158 | Research and development | 5000000000.0 | TRL,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
1982,TÜBİTAK (Turkey),science_agency,1121834000.0,lira,TRL,program_total,1982 17620.pdf,434,Data/input/finance_bills/Turkey/1982 17620.pdf,Data/output/budget/full_text/Turkey/pdf_98722aa3206c__1982 17620.txt.gz,Budget of TÜBİTAK,covered_by_final_series,[anchor] page 434 | Budget of TÜBİTAK | 1121834000.0 | TRL,"Özel Bütçeli (special budget) entity — appears in (II) SAYILI CETVEL. NOT present in files containing only (I) SAYILI CETVEL. Primary competitive R&D funder in Turkey.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise"
2006,KOSGEB (Turkey),innovation_instruments,209890000.0,lira,YTL,verified_override,2006 tbmm22103031ss1028.pdf,132,Data/input/finance_bills/Turkey/2006 tbmm22103031ss1028.pdf,Data/output/budget/full_text/Turkey/pdf_63907770e648__2006 tbmm22103031ss1028.txt.gz,2006 budget proposal TABLO 2-b — special-budget other administrations audited manually,verified_against_original_file,[anchor] page 132 | 2006 budget proposal TABLO 2-b — special-budget other administrations audited manually | 209890000.0 | YTL,Özel Bütçeli SME support agency with R&D/innovation mandate.; verified from 2006 bütçe tasarısı TABLO 2-b using the audited special-budget administrations table
2006,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,50050000.0,lira,YTL,verified_override,2006 tbmm22103031ss1028.pdf,132,Data/input/finance_bills/Turkey/2006 tbmm22103031ss1028.pdf,Data/output/budget/full_text/Turkey/pdf_63907770e648__2006 tbmm22103031ss1028.txt.gz,2006 budget proposal TABLO 2-b — special-budget other administrations audited manually,verified_against_original_file,[anchor] page 132 | 2006 budget proposal TABLO 2-b — special-budget other administrations audited manually | 50050000.0 | YTL,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise; verified from 2006 bütçe tasarısı TABLO 2-b using the audited special-budget administrations table"
